"response_id","country_of_residence","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","single_or_others","no_people_over_15","no_people_under_15","age_range","category","activity","subtype","place_stayed","nights","reasons_for_travel_secondary","satisfaction_rating","expectation_rating","recommend_rating","satisfaction_reason"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"South Taranaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A beach",NA,"Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A beach",NA,"South Taranaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Glow worm tour",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Hot pools",NA,"Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Hot pools",NA,"Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","Other live performance",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Christchurch City",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A beach",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A beach",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Mountain biking (mostly off-road and/or on dirt tracks)","Christchurch City",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Glow worm tour",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other themed experience (e.g. All Blacks Experience, Antarctic Centre)",NA,"Christchurch City",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","Other live performance",NA,"Mackenzie District",9,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Mountain biking (mostly off-road and/or on dirt tracks)","South Taranaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
